Age,Gender,Marital Status,Location,Income,Employment Status,Credit History,Credit Score,Previous Card Usage,Spending Habits,Previous Offer Response,Card Type,Card Interest Rate,Annual Fee,Customer Engagement,Communication Preferences,Target Response
42,Female,Married,Suburban,31373,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31410,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31430,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31573,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31603,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31665,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31698,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31780,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31877,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31886,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,31953,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32020,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32054,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32096,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32174,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32215,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32249,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32308,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32389,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32470,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32471,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32488,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32502,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32525,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32530,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32579,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32712,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32736,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32776,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32902,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32914,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32949,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,32987,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33006,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33061,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33087,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33167,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33180,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33265,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33348,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33361,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33408,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33424,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33462,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33482,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33568,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33600,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33659,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33718,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33744,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33831,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33850,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33858,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33891,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33962,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,33984,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34039,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34359,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34376,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34402,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34403,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34523,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34597,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34631,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34648,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,34807,Employed,Excellent,320,Medium,Very High,Rejected,Standard,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,45184,Self-Employed,Fair,468,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,45794,Self-Employed,Fair,515,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,45880,Self-Employed,Fair,471,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,46024,Self-Employed,Fair,461,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,46283,Self-Employed,Fair,462,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,46426,Self-Employed,Fair,519,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Male,Married,Rural,46753,Self-Employed,Fair,454,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,47400,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,47699,Self-Employed,Fair,472,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,48450,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,48607,Self-Employed,Fair,452,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,49500,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,49906,Self-Employed,Fair,473,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,50021,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Urban,50057,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Male,Married,Rural,50468,Self-Employed,Fair,483,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,50550,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,51024,Self-Employed,Fair,495,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,51600,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Male,Married,Rural,51792,Self-Employed,Fair,465,High,High,Yes,Discover,18%,75,Medium,Mail,No
42,Female,Married,Urban,52650,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,53484,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Urban,53616,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Urban,53700,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,54750,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,55800,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,56611,Employed,Poor,471,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,56663,Employed,Poor,328,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,56820,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Urban,56850,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,57023,Employed,Poor,325,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,57031,Employed,Poor,394,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,57182,Employed,Poor,473,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,57406,Employed,Poor,444,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,57900,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Urban,58010,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
42,Female,Married,Suburban,58689,Employed,Poor,476,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,58936,Employed,Poor,407,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,58950,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Suburban,59002,Employed,Poor,425,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59208,Employed,Poor,394,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59320,Employed,Poor,426,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59344,Employed,Poor,357,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59384,Employed,Poor,344,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59640,Employed,Poor,399,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Suburban,59853,Employed,Poor,399,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,60000,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60000,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60100,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60200,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60300,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60400,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60500,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60600,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60700,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60800,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,60900,Employed,Excellent,350,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,61050,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,61093,Employed,Poor,436,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,62100,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,62285,Employed,Poor,443,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,63074,Employed,Poor,319,Medium,Medium,Yes,Mastercard,15%,100,Low,Phone,No
42,Female,Married,Urban,63150,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,64200,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,65250,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,66300,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,67350,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,68400,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,69450,Employed,Excellent,360,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
42,Female,Married,Urban,75000,Employed,Excellent,400,Medium,Very High,Rejected,Premium,0.15,175,Medium,Phone,Negative
43,Male,Married,Rural,45061,Self-Employed,Fair,476,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,45561,Self-Employed,Fair,478,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,45633,Self-Employed,Fair,501,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,46503,Self-Employed,Fair,465,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,46586,Self-Employed,Fair,457,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,47115,Self-Employed,Fair,480,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,48978,Self-Employed,Fair,494,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,49469,Self-Employed,Fair,453,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,49565,Self-Employed,Fair,453,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Male,Married,Rural,49694,Self-Employed,Fair,502,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Female,Married,Urban,50165,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
43,Male,Married,Rural,50246,Self-Employed,Fair,474,High,High,Yes,Discover,18%,75,Medium,Mail,No
43,Female,Married,Urban,54528,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
43,Female,Married,Urban,55751,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
43,Female,Married,Urban,57544,Employed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
43,Female,Married,Suburban,58000,Unemployed,Excellent,780,High,Medium,Yes,Gold,11%,0,High,Email,Yes
43,Male,Married,Suburban,70370,Employed,Fair,640,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70041,Employed,Fair,743,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71601,Employed,Fair,702,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70186,Employed,Fair,738,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74829,Employed,Fair,667,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74568,Employed,Fair,702,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71778,Employed,Fair,747,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73321,Employed,Fair,675,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72990,Employed,Fair,724,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73585,Employed,Fair,665,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71006,Employed,Fair,699,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73973,Employed,Fair,750,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72402,Employed,Fair,656,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74949,Employed,Fair,729,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72766,Employed,Fair,733,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72368,Employed,Fair,716,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72668,Employed,Fair,728,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73805,Employed,Fair,700,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71003,Employed,Fair,716,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74076,Employed,Fair,678,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72868,Employed,Fair,690,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70115,Employed,Fair,662,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70158,Employed,Fair,701,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74438,Employed,Fair,732,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74566,Employed,Fair,713,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73997,Employed,Fair,664,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71548,Employed,Fair,717,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71420,Employed,Fair,744,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74667,Employed,Fair,698,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71861,Employed,Fair,682,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74668,Employed,Fair,694,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74442,Employed,Fair,727,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71375,Employed,Fair,725,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74324,Employed,Fair,700,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72110,Employed,Fair,670,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71731,Employed,Fair,648,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73154,Employed,Fair,684,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71441,Employed,Fair,740,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71435,Employed,Fair,649,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72078,Employed,Fair,731,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71694,Employed,Fair,744,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74107,Employed,Fair,681,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74187,Employed,Fair,684,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70850,Employed,Fair,720,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73813,Employed,Fair,701,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73070,Employed,Fair,711,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74742,Employed,Fair,654,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74919,Employed,Fair,637,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70068,Employed,Fair,720,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73511,Employed,Fair,689,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73108,Employed,Fair,712,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74847,Employed,Fair,667,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72298,Employed,Fair,663,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72855,Employed,Fair,672,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71389,Employed,Fair,677,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72263,Employed,Fair,724,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74401,Employed,Fair,730,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72073,Employed,Fair,638,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71259,Employed,Fair,658,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73406,Employed,Fair,680,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70983,Employed,Fair,664,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71372,Employed,Fair,685,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74239,Employed,Fair,719,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71776,Employed,Fair,737,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70664,Employed,Fair,675,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71823,Employed,Fair,740,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71451,Employed,Fair,674,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71477,Employed,Fair,681,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71315,Employed,Fair,658,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70913,Employed,Fair,631,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,73003,Employed,Fair,727,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71751,Employed,Fair,666,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70969,Employed,Fair,740,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72912,Employed,Fair,650,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72426,Employed,Fair,643,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71473,Employed,Fair,730,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71781,Employed,Fair,695,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74226,Employed,Fair,744,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,72106,Employed,Fair,745,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70876,Employed,Fair,741,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71576,Employed,Fair,696,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,71318,Employed,Fair,696,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,70302,Employed,Fair,687,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74829,Employed,Fair,702,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
43,Male,Married,Suburban,74361,Employed,Fair,683,Medium,Medium,No,Discover,20%,75,Medium,Email,Yes
